S6f, S6Zc,S6Z, S6Pc,S6P
9.000000000000000000e+04,1.188803007860108664e+03,1.432220004503146629e+04,-3.950867739939226198e+01,-4.871123884168940066e+01
9.250000000000000000e+04,1.173556997266572807e+03,1.408406388776566018e+04,-3.929296655265240190e+01,-4.940386922373616585e+01
9.500000000000000000e+04,1.156989350064329528e+03,1.385141980523583152e+04,-3.908274243132103720e+01,-5.007134146638036043e+01
9.750000000000000000e+04,1.142741385919855702e+03,1.362422622772580507e+04,-3.885490421148544726e+01,-5.071464493352782910e+01
1.000000000000000000e+05,1.127323474237297432e+03,1.340242586976608254e+04,-3.860732793237319527e+01,-5.133473558045965035e+01
1.250000000000000000e+05,1.013280130252909998e+03,1.146150761262977903e+04,-3.531856789879920910e+01,-5.644521690586535811e+01
1.500000000000000000e+05,9.341888570020856832e+02,9.948257926661968668e+03,-3.489045911629025909e+01,-6.004744841067699213e+01
1.750000000000000000e+05,8.693445093939835715e+02,8.757600957863596705e+03,-3.291090325548480422e+01,-6.262701703770295580e+01
2.000000000000000000e+05,8.258518265365663638e+02,7.806355104567282069e+03,-3.110861092824829655e+01,-6.449459867388760870e+01
2.250000000000000000e+05,7.911302187195522038e+02,7.033894656037861751e+03,-2.939540192490624193e+01,-6.585229135086763108e+01
2.500000000000000000e+05,7.633596651620185867e+02,6.396836254228223879e+03,-2.802912861883414664e+01,-6.683503943031969641e+01
2.750000000000000000e+05,7.401761672921755917e+02,5.864007209385373244e+03,-2.662417166888528897e+01,-6.753548487910548204e+01
3.000000000000000000e+05,7.212547959788529397e+02,5.412725954787008959e+03,-2.547660337541718079e+01,-6.801894002926933069e+01
3.250000000000000000e+05,7.054350072749377887e+02,5.026232335816072919e+03,-2.432071391850576703e+01,-6.833258700863467539e+01
3.500000000000000000e+05,6.914868318834562615e+02,4.691942237640438179e+03,-2.338166817764947680e+01,-6.851127025613197929e+01
3.750000000000000000e+05,6.797984340011786344e+02,4.400259547678992931e+03,-2.240298246175473551e+01,-6.858123733182836190e+01
4.000000000000000000e+05,6.694244119300992679e+02,4.143759201629199197e+03,-2.163558763742730306e+01,-6.856261442249152083e+01
4.250000000000000000e+05,6.593744470421978576e+02,3.916617762638495606e+03,-2.078357663075675177e+01,-6.847108237754750348e+01
4.500000000000000000e+05,6.515403547162222821e+02,3.714210673654300081e+03,-2.003497387759258785e+01,-6.831903564749231350e+01
4.750000000000000000e+05,6.449893154921606993e+02,3.532823167908481082e+03,-1.929485942555210443e+01,-6.811639931206313747e+01
5.000000000000000000e+05,6.388270231411090663e+02,3.369439773699260058e+03,-1.871411795452558025e+01,-6.787121535376984127e+01
5.250000000000000000e+05,6.333407447524547251e+02,3.221588944071880633e+03,-1.811260174012946322e+01,-6.759007021764873002e+01
5.500000000000000000e+05,6.277726044779969925e+02,3.087226892661945840e+03,-1.761434834240595748e+01,-6.727841128399667525e+01
5.750000000000000000e+05,6.230902480409988584e+02,2.964649690034941614e+03,-1.706261620037986759e+01,-6.694078432768299081e+01
6.000000000000000000e+05,6.185343717251026874e+02,2.852425991959613384e+03,-1.661271647208404545e+01,-6.658101393716263772e+01
6.250000000000000000e+05,6.143753935393087886e+02,2.749345012803099507e+03,-1.610118276056566700e+01,-6.620234218794223580e+01
6.500000000000000000e+05,6.108432585138743889e+02,2.654375892178883078e+03,-1.564648591444108305e+01,-6.580753637486633068e+01
6.750000000000000000e+05,6.089497120102093959e+02,2.566635667461980574e+03,-1.525020026429667475e+01,-6.539897354077915281e+01
7.000000000000000000e+05,6.049129418545757062e+02,2.485363812143252289e+03,-1.496826999829990257e+01,-6.497870741380069148e+01
7.250000000000000000e+05,6.017227653698835184e+02,2.409901830916483050e+03,-1.456413781778744720e+01,-6.454852187243031381e+01
7.500000000000000000e+05,5.990837578181850631e+02,2.339676783811132736e+03,-1.424411536062880224e+01,-6.410997399543364850e+01
7.750000000000000000e+05,5.961654669550380277e+02,2.274187888633358853e+03,-1.388519726452920544e+01,-6.366442898866048949e+01
8.000000000000000000e+05,5.938549038083833693e+02,2.212995554113770595e+03,-1.356930326133297271e+01,-6.321308872413305835e+01
8.250000000000000000e+05,5.918200260196413183e+02,2.155712346589045410e+03,-1.324130733712160435e+01,-6.275701521711403075e+01
8.500000000000000000e+05,5.896952506458999324e+02,2.101995505456894989e+03,-1.297614811344809382e+01,-6.229715006254296839e+01
8.750000000000000000e+05,5.877907453518594139e+02,2.051540707372770612e+03,-1.266985299272730714e+01,-6.183433062405440239e+01
9.000000000000000000e+05,5.862097000554210808e+02,2.004076843542163488e+03,-1.242985447563622259e+01,-6.136930359621518249e+01
9.250000000000000000e+05,5.845128258370127696e+02,1.959361623768549862e+03,-1.218747361713857202e+01,-6.090273642902615592e+01
9.500000000000000000e+05,5.822133142421459979e+02,1.917177858953728446e+03,-1.194650248765103484e+01,-6.043522700261139136e+01
9.750000000000000000e+05,5.811985330051372785e+02,1.877330303295385193e+03,-1.165955568369811246e+01,-5.996731186174495321e+01
1.000000000000000000e+06,5.797633451335931341e+02,1.839642960533353971e+03,-1.144862726812182707e+01,-5.949947325885639060e+01
1.500000000000000000e+06,5.601719826434905372e+02,1.371560793598233204e+03,-8.844536132136461504e+00,-5.059958513971479022e+01
2.000000000000000000e+06,5.509912023709929372e+02,1.163197839974244289e+03,-7.290829022996909714e+00,-4.316341573815441990e+01
2.500000000000000000e+06,5.443541905850300964e+02,1.052714444819376240e+03,-6.106030124819569416e+00,-3.722894802733766539e+01
3.000000000000000000e+06,5.391113423669081612e+02,9.874824695534136936e+02,-5.480842926195555798e+00,-3.252173725565133111e+01
3.500000000000000000e+06,5.355611857203210775e+02,9.459608998484658287e+02,-4.854268071444910682e+00,-2.875881733548639474e+01
4.000000000000000000e+06,5.321122071249627652e+02,9.180001209972924698e+02,-4.540947280104754569e+00,-2.571232395202149945e+01
4.500000000000000000e+06,5.293983139679612577e+02,8.983242173456562796e+02,-4.168691183872680561e+00,-2.321131208096315390e+01
5.000000000000000000e+06,5.272885178390540659e+02,8.839798275964363938e+02,-4.023949373112143846e+00,-2.113006912991059139e+01
5.500000000000000000e+06,5.238622876200020073e+02,8.732140194859208577e+02,-3.882138474872816047e+00,-1.937615401902540668e+01
6.000000000000000000e+06,5.212651914898989389e+02,8.649354937833350050e+02,-3.770663635542209402e+00,-1.788101904782497797e+01
6.500000000000000000e+06,5.186679508354817472e+02,8.584372937292130246e+02,-3.633015009150324381e+00,-1.659322460076067074e+01
7.000000000000000000e+06,5.163733890477456043e+02,8.532457575784196706e+02,-3.579154815385141131e+00,-1.547365873509883549e+01
7.500000000000000000e+06,5.139391208155428785e+02,8.490342261252577600e+02,-3.553473116619066730e+00,-1.449218651137108616e+01
8.000000000000000000e+06,5.101678316540983928e+02,8.455717005284038805e+02,-3.639568003481266079e+00,-1.362529060635817935e+01
8.500000000000000000e+06,5.072563813841587148e+02,8.426912030144533219e+02,-3.562293854186407760e+00,-1.285439457621605719e+01
9.000000000000000000e+06,5.045011891129274204e+02,8.402696717791126275e+02,-3.533823124701575225e+00,-1.216465771823818187e+01
9.500000000000000000e+06,5.019454517506434286e+02,8.382148348947690693e+02,-3.466335662679828289e+00,-1.154409835273060914e+01
1.000000000000000000e+07,4.993302994699960209e+02,8.364564321478949296e+02,-3.456027968259061112e+00,-1.098294819996747584e+01
